date,quota_value,net_worth,fund_name,fund_class
9/8/2020,1.87414863,256290348.1,Fundo 476,Fundo Multimercado
9/9/2020,1.3315001,73324024.05,Fundo 117,Fundo de Ações
9/8/2020,1.3174954,72547961.32,Fundo 117,Fundo de Ações
9/10/2020,1.2967922,71414704.33,Fundo 117,Fundo de Ações
9/11/2020,1.283436,70670839.67,Fundo 117,Fundo de Ações
9/11/2020,1.1579447,1207410053,Fundo 116,Fundo Multimercado
9/10/2020,1.1590834,1207596471,Fundo 116,Fundo Multimercado
9/9/2020,1.1669977,1214835167,Fundo 116,Fundo Multimercado
9/8/2020,1.162893,1209565754,Fundo 116,Fundo Multimercado
9/11/2020,109.682848,80924408.61,Fundo 118,Fundo de Ações
9/10/2020,110.211463,79204301.85,Fundo 118,Fundo de Ações
9/9/2020,112.96786,94100334.42,Fundo 118,Fundo de Ações
9/8/2020,111.589825,95026837.05,Fundo 118,Fundo de Ações
9/11/2020,1.8921709,99336257.88,Fundo 479,Fundo Multimercado
9/10/2020,1.8919058,99592795.42,Fundo 479,Fundo Multimercado
9/9/2020,1.8927071,99636088.86,Fundo 479,Fundo Multimercado
9/8/2020,1.8909232,99580465.43,Fundo 479,Fundo Multimercado
9/8/2020,2.13168296,711657826.4,Fundo 480,Fundo Multimercado
9/9/2020,2.13415222,712913181.1,Fundo 480,Fundo Multimercado
9/11/2020,2.13073417,710272842.2,Fundo 480,Fundo Multimercado
9/10/2020,2.12975871,710263530.9,Fundo 480,Fundo Multimercado
9/11/2020,2.3178941,362496558.3,Fundo 478,Fundo Multimercado
9/10/2020,2.3374177,365549864.8,Fundo 478,Fundo Multimercado
9/9/2020,2.3909888,373927869.9,Fundo 478,Fundo Multimercado
9/8/2020,2.3579908,353039009.7,Fundo 478,Fundo Multimercado
9/9/2020,1.04140799,18563474.49,Fundo 119,Fundo Multimercado
9/8/2020,1.04103409,18556809.57,Fundo 119,Fundo Multimercado
9/10/2020,1.04097341,18524293.57,Fundo 119,Fundo Multimercado
9/11/2020,1.04135238,21335203.62,Fundo 119,Fundo Multimercado
9/11/2020,7745.660062,1077176680,Fundo 499,Fundo de Ações
9/10/2020,7852.224085,1088823307,Fundo 499,Fundo de Ações
9/9/2020,8063.566279,1115433277,Fundo 499,Fundo de Ações
9/8/2020,7986.593197,1102245074,Fundo 499,Fundo de Ações
9/11/2020,1.3654993,98148165,Fundo 99,Fundo Multimercado
9/10/2020,1.386858,99321405.26,Fundo 99,Fundo Multimercado
9/9/2020,1.4202518,101217882.2,Fundo 99,Fundo Multimercado
9/8/2020,1.4141408,100505929.1,Fundo 99,Fundo Multimercado
9/11/2020,10.382909,4503894.72,Fundo 139,Fundo Multimercado
9/10/2020,10.38617,4505309.31,Fundo 139,Fundo Multimercado
9/9/2020,10.38731,4505803.7,Fundo 139,Fundo Multimercado
9/8/2020,10.38678,4505574.02,Fundo 139,Fundo Multimercado
9/11/2020,11.455815,1772459844,Fundo 138,Fundo Multimercado
9/10/2020,11.458996,1761491882,Fundo 138,Fundo Multimercado
9/9/2020,11.510666,1745554914,Fundo 138,Fundo Multimercado
9/8/2020,11.471095,1723513329,Fundo 138,Fundo Multimercado
9/11/2020,366.4630255,1462476344,Fundo 423,Fundo de Ações
9/10/2020,367.8624964,1468061336,Fundo 423,Fundo de Ações
9/9/2020,376.7723368,1503618623,Fundo 423,Fundo de Ações
9/8/2020,373.1559934,1489186562,Fundo 423,Fundo de Ações
9/11/2020,154.1510649,5076874.44,Fundo 446,Fundo Multimercado
9/10/2020,154.2181595,5079084.16,Fundo 446,Fundo Multimercado
9/9/2020,154.3015425,5081830.33,Fundo 446,Fundo Multimercado
9/8/2020,154.2804928,5081137.07,Fundo 446,Fundo Multimercado
9/11/2020,1.4008541,850350615.7,Fundo 46,Fundo Multimercado
9/10/2020,1.4057305,853310705.6,Fundo 46,Fundo Multimercado
9/9/2020,1.4230963,863852091.1,Fundo 46,Fundo Multimercado
9/8/2020,1.4116583,856909020.2,Fundo 46,Fundo Multimercado
9/11/2020,21.445251,910646769,Fundo 453,Fundo de Ações
9/10/2020,21.504399,913158411.3,Fundo 453,Fundo de Ações
9/9/2020,22.037197,935783042.4,Fundo 453,Fundo de Ações
9/8/2020,21.772324,924535529.3,Fundo 453,Fundo de Ações
9/11/2020,25.906056,925777954.2,Fundo 449,Fundo de Ações
9/10/2020,25.947635,927642752.5,Fundo 449,Fundo de Ações
9/9/2020,26.369666,942750332.8,Fundo 449,Fundo de Ações
9/8/2020,26.135243,934905337.2,Fundo 449,Fundo de Ações
9/10/2020,3.19268897,239568283.1,Fundo 447,Fundo de Ações
9/9/2020,3.27492089,245851513.2,Fundo 447,Fundo de Ações
9/8/2020,3.23457932,243395887.8,Fundo 447,Fundo de Ações
9/11/2020,3.17057953,237909267.5,Fundo 447,Fundo de Ações
9/11/2020,3.7009282,7857772760,Fundo 451,Fundo Multimercado
9/10/2020,3.6986596,7883366027,Fundo 451,Fundo Multimercado
9/9/2020,3.7050793,7898410662,Fundo 451,Fundo Multimercado
9/8/2020,3.6978533,7891454852,Fundo 451,Fundo Multimercado
9/11/2020,2.2671197,4127611877,Fundo 450,Fundo Multimercado
9/10/2020,2.2706893,4131257798,Fundo 450,Fundo Multimercado
9/9/2020,2.2880227,4176559404,Fundo 450,Fundo Multimercado
9/8/2020,2.2760103,4162610817,Fundo 450,Fundo Multimercado
9/11/2020,1.66774767,306431452.1,Fundo 59,Fundo Multimercado
9/10/2020,1.66476087,306083907.2,Fundo 59,Fundo Multimercado
9/9/2020,1.70334099,313463217.9,Fundo 59,Fundo Multimercado
9/8/2020,1.67545713,308675272.3,Fundo 59,Fundo Multimercado
9/11/2020,3.68205945,420476774.9,Fundo 422,Fundo Multimercado
9/10/2020,3.69763617,422260596.4,Fundo 422,Fundo Multimercado
9/9/2020,3.76695081,430211807.1,Fundo 422,Fundo Multimercado
9/8/2020,3.73434369,426492805.2,Fundo 422,Fundo Multimercado
9/11/2020,1.3790155,957577261.1,Fundo 58,Fundo Multimercado
9/10/2020,1.3785467,933369905.6,Fundo 58,Fundo Multimercado
9/9/2020,1.3955179,940750606.3,Fundo 58,Fundo Multimercado
9/8/2020,1.3723695,923473944.7,Fundo 58,Fundo Multimercado
9/8/2020,0.6749494,38482958.21,Fundo 60,Fundo Multimercado
9/9/2020,0.675962,38540695.5,Fundo 60,Fundo Multimercado
9/11/2020,0.6668965,38023815.27,Fundo 60,Fundo Multimercado
9/10/2020,0.6751257,38493008.64,Fundo 60,Fundo Multimercado
9/11/2020,1.19118617,20858256.1,Fundo 17,Fundo Multimercado
9/10/2020,1.18814721,20805042.47,Fundo 17,Fundo Multimercado
9/9/2020,1.20004572,21013391.28,Fundo 17,Fundo Multimercado
9/8/2020,1.19375262,20903195.98,Fundo 17,Fundo Multimercado
9/11/2020,1.90420939,3172830557,Fundo 49,Fundo de Ações
9/10/2020,1.93372907,3222849525,Fundo 49,Fundo de Ações
9/9/2020,1.97639337,3275654287,Fundo 49,Fundo de Ações
9/8/2020,1.95779516,3244829797,Fundo 49,Fundo de Ações
9/11/2020,1.793071,1498124127,Fundo 448,Fundo Multimercado
9/10/2020,1.7935459,1497317577,Fundo 448,Fundo Multimercado
9/9/2020,1.8068259,1507199278,Fundo 448,Fundo Multimercado
9/8/2020,1.7959187,1494075163,Fundo 448,Fundo Multimercado
9/11/2020,139.2081255,69699774.49,Fundo 51,Fundo Multimercado
9/10/2020,135.7658476,67976268.83,Fundo 51,Fundo Multimercado
9/9/2020,132.3210612,66251507.19,Fundo 51,Fundo Multimercado
9/8/2020,128.887727,64744823.07,Fundo 51,Fundo Multimercado
9/11/2020,1.41647126,442498095.5,Fundo 48,Fundo Multimercado
9/10/2020,1.41671243,440448044.6,Fundo 48,Fundo Multimercado
9/9/2020,1.41940944,441217496.7,Fundo 48,Fundo Multimercado
9/8/2020,1.41839579,439477626.5,Fundo 48,Fundo Multimercado
9/11/2020,2.0142994,227717014.8,Fundo 52,Fundo de Ações
9/10/2020,2.0387386,231209376.4,Fundo 52,Fundo de Ações
9/9/2020,2.0568643,233038192.2,Fundo 52,Fundo de Ações
9/8/2020,2.0648427,233976687.6,Fundo 52,Fundo de Ações
9/8/2020,1.32935634,845965791.2,Fundo 47,Fundo Multimercado
9/11/2020,1.33053958,845781709.3,Fundo 47,Fundo Multimercado
9/10/2020,1.33010367,846234373.2,Fundo 47,Fundo Multimercado
9/9/2020,1.32988887,846304682,Fundo 47,Fundo Multimercado
9/11/2020,1.1911568,30025330.22,Fundo 53,Fundo Multimercado
9/10/2020,1.1909233,30019444.62,Fundo 53,Fundo Multimercado
9/9/2020,1.1906742,30013164.8,Fundo 53,Fundo Multimercado
9/8/2020,1.1904202,30006762.32,Fundo 53,Fundo Multimercado
9/11/2020,2.1098245,1367366.3,Fundo 16,Fundo de Ações
9/10/2020,2.1032184,1303272.81,Fundo 16,Fundo de Ações
9/9/2020,2.1162666,1311358.21,Fundo 16,Fundo de Ações
9/8/2020,2.1037539,1303604.63,Fundo 16,Fundo de Ações
9/11/2020,4.7284715,1034165852,Fundo 454,Fundo de Ações
9/10/2020,4.767523,1042065503,Fundo 454,Fundo de Ações
9/9/2020,4.8997403,1071001695,Fundo 454,Fundo de Ações
9/8/2020,4.8398301,1057827471,Fundo 454,Fundo de Ações
9/11/2020,2.76288312,351865758.7,Fundo 452,Fundo Multimercado
9/10/2020,2.77334238,353336973.2,Fundo 452,Fundo Multimercado
9/9/2020,2.77186028,353224978.1,Fundo 452,Fundo Multimercado
9/8/2020,2.78552721,354899598.4,Fundo 452,Fundo Multimercado
9/11/2020,217.4241024,311797047.6,Fundo 435,Fundo Multimercado
9/10/2020,217.5849595,312027724.7,Fundo 435,Fundo Multimercado
9/9/2020,218.946951,313980888.6,Fundo 435,Fundo Multimercado
9/8/2020,218.0609594,312710332.4,Fundo 435,Fundo Multimercado
9/8/2020,1.99482043,889040379,Fundo 36,Fundo de Ações
9/9/2020,2.02283575,901536708,Fundo 36,Fundo de Ações
9/11/2020,1.94277204,865654488.7,Fundo 36,Fundo de Ações
9/10/2020,1.97153989,878633437.9,Fundo 36,Fundo de Ações
9/11/2020,1.65855301,105408941.5,Fundo 35,Fundo de Ações
9/10/2020,1.64710204,104679192.2,Fundo 35,Fundo de Ações
9/9/2020,1.70187432,108108502.5,Fundo 35,Fundo de Ações
9/8/2020,1.6790381,111048161.3,Fundo 35,Fundo de Ações
9/11/2020,3.3098376,3294043296,Fundo 438,Fundo de Ações
9/10/2020,3.2974218,3285920440,Fundo 438,Fundo de Ações
9/9/2020,3.3240233,3312429095,Fundo 438,Fundo de Ações
9/8/2020,3.3040382,3292513684,Fundo 438,Fundo de Ações
9/11/2020,2.7095137,95628899.4,Fundo 439,Fundo Multimercado
9/10/2020,2.7114534,95697359.85,Fundo 439,Fundo Multimercado
9/9/2020,2.7270106,96246429.69,Fundo 439,Fundo Multimercado
9/8/2020,2.7203981,96013050.52,Fundo 439,Fundo Multimercado
9/11/2020,4.16713617,1869442831,Fundo 427,Fundo de Ações
9/10/2020,4.15927817,1867231115,Fundo 427,Fundo de Ações
9/9/2020,4.25644713,1911423089,Fundo 427,Fundo de Ações
9/8/2020,4.18615707,1885181648,Fundo 427,Fundo de Ações
9/11/2020,12.4123109,134439873,Fundo 34,Fundo Multimercado
9/10/2020,12.3870466,134199163.7,Fundo 34,Fundo Multimercado
9/9/2020,12.6129772,136703451.3,Fundo 34,Fundo Multimercado
9/8/2020,12.5441775,136189374.7,Fundo 34,Fundo Multimercado
9/11/2020,3.21991792,474662096.3,Fundo 308,Fundo Multimercado
9/10/2020,3.21548728,474008956.6,Fundo 308,Fundo Multimercado
9/9/2020,3.19504529,470995513.6,Fundo 308,Fundo Multimercado
9/8/2020,3.21292163,473645826.9,Fundo 308,Fundo Multimercado
9/11/2020,4.0532742,523107236.4,Fundo 309,Fundo de Ações
9/10/2020,4.0950182,532535834,Fundo 309,Fundo de Ações
9/9/2020,4.1866133,544447289.8,Fundo 309,Fundo de Ações
9/8/2020,4.1529177,540065359.7,Fundo 309,Fundo de Ações
9/10/2020,2.338117,38381795.12,Fundo 434,Fundo Multimercado
9/9/2020,2.3376317,44872480.3,Fundo 434,Fundo Multimercado
9/8/2020,2.338719,152060727,Fundo 434,Fundo Multimercado
9/11/2020,2.338063,37329906.86,Fundo 434,Fundo Multimercado
9/10/2020,1265.044772,199202112.5,Fundo 148,Fundo de Ações
9/9/2020,1296.733353,204192001,Fundo 148,Fundo de Ações
9/8/2020,1279.816058,201528094.5,Fundo 148,Fundo de Ações
9/11/2020,1260.254248,198447765.7,Fundo 148,Fundo de Ações
9/11/2020,1.5545558,63154347.37,Fundo 45,Fundo Multimercado
9/10/2020,1.5649226,63739589.55,Fundo 45,Fundo Multimercado
9/9/2020,1.5978993,65323710.37,Fundo 45,Fundo Multimercado
9/8/2020,1.5893029,65217951.68,Fundo 45,Fundo Multimercado
9/11/2020,1.5652912,427630639.8,Fundo 56,Fundo Multimercado
9/10/2020,1.5617873,423395959.4,Fundo 56,Fundo Multimercado
9/9/2020,1.5765013,421815912.1,Fundo 56,Fundo Multimercado
9/8/2020,1.567744,418576801.5,Fundo 56,Fundo Multimercado
9/11/2020,2.1805856,34847240.35,Fundo 418,Fundo Multimercado
9/10/2020,2.1805781,34847121.41,Fundo 418,Fundo Multimercado
9/9/2020,2.1809381,34852873.59,Fundo 418,Fundo Multimercado
9/8/2020,2.1804123,34844471.66,Fundo 418,Fundo Multimercado
9/11/2020,3.53544192,298087356.8,Fundo 424,Fundo de Ações
9/10/2020,3.52795437,297070868.4,Fundo 424,Fundo de Ações
9/9/2020,3.58308659,301713268.7,Fundo 424,Fundo de Ações
9/8/2020,3.54274938,298316679.9,Fundo 424,Fundo de Ações
9/11/2020,3.5378658,2409384347,Fundo 426,Fundo de Ações
9/10/2020,3.5538557,2419500628,Fundo 426,Fundo de Ações
9/9/2020,3.654855,2487988348,Fundo 426,Fundo de Ações
9/8/2020,3.596368,2448822037,Fundo 426,Fundo de Ações
9/11/2020,11.696359,514660440.9,Fundo 57,Fundo Multimercado
9/10/2020,11.695337,514692278.4,Fundo 57,Fundo Multimercado
9/9/2020,11.693013,514836064.1,Fundo 57,Fundo Multimercado
9/8/2020,11.689212,514947502.9,Fundo 57,Fundo Multimercado
9/11/2020,2.7575423,98395492.49,Fundo 425,Fundo de Ações
9/10/2020,2.74922804,98198518.84,Fundo 425,Fundo de Ações
9/9/2020,2.81569358,100572573.5,Fundo 425,Fundo de Ações
9/8/2020,2.79270865,99751584.48,Fundo 425,Fundo de Ações
9/8/2020,1.2428112,40498862.86,Fundo 54,Fundo de Ações
9/11/2020,1.52227828,594290408.3,Fundo 55,Fundo de Ações
9/10/2020,1.54327686,602082637.7,Fundo 55,Fundo de Ações
9/9/2020,1.57981539,616337510.8,Fundo 55,Fundo de Ações
9/8/2020,1.57373694,613966112,Fundo 55,Fundo de Ações
9/9/2020,1.24059674,40751701.34,Fundo 54,Fundo de Ações
9/10/2020,1.2410214,40569650.61,Fundo 54,Fundo de Ações
9/11/2020,1.24037561,40700539.44,Fundo 54,Fundo de Ações
9/11/2020,3.1914504,618509535.2,Fundo 421,Fundo de Ações
9/10/2020,3.2140212,622691704,Fundo 421,Fundo de Ações
9/9/2020,3.3088195,641075105.9,Fundo 421,Fundo de Ações
9/8/2020,3.2625419,632578409.1,Fundo 421,Fundo de Ações
9/11/2020,2.990642,388232400.6,Fundo 428,Fundo de Ações
9/10/2020,2.9857306,387321567.3,Fundo 428,Fundo de Ações
9/9/2020,3.0408825,394476111.4,Fundo 428,Fundo de Ações
9/8/2020,3.0148433,391098196,Fundo 428,Fundo de Ações
9/10/2020,3.4360309,344454140.6,Fundo 429,Fundo de Ações
9/11/2020,3.4227837,342361145.3,Fundo 429,Fundo de Ações
9/9/2020,3.5083892,351401576.6,Fundo 429,Fundo de Ações
9/8/2020,3.4665945,347215410,Fundo 429,Fundo de Ações
9/11/2020,195.547144,945792455.9,Fundo 40,Fundo de Ações
9/10/2020,196.792285,952662537.3,Fundo 40,Fundo de Ações
9/9/2020,200.628307,970205525,Fundo 40,Fundo de Ações
9/8/2020,197.251156,953673297.9,Fundo 40,Fundo de Ações
9/11/2020,122.375809,116044434.8,Fundo 41,Fundo de Ações
9/10/2020,124.52508,118007702,Fundo 41,Fundo de Ações
9/9/2020,127.991842,122082009.9,Fundo 41,Fundo de Ações
9/8/2020,127.660815,121542221.9,Fundo 41,Fundo de Ações
9/11/2020,1.290623,991335505.8,Fundo 42,Fundo Multimercado
9/10/2020,1.2891105,987090405,Fundo 42,Fundo Multimercado
9/9/2020,1.2952084,989140706.8,Fundo 42,Fundo Multimercado
9/8/2020,1.2915507,983606507,Fundo 42,Fundo Multimercado
9/11/2020,335.1596356,242040989,Fundo 443,Fundo Multimercado
9/10/2020,332.7363591,240295567.3,Fundo 443,Fundo Multimercado
9/9/2020,336.2805149,242847971.6,Fundo 443,Fundo Multimercado
9/8/2020,334.6859234,241890048,Fundo 443,Fundo Multimercado
9/11/2020,1.1951352,655268747.5,Fundo 11,Fundo Multimercado
9/10/2020,1.1965852,656574392,Fundo 11,Fundo Multimercado
9/9/2020,1.20217,660037627.9,Fundo 11,Fundo Multimercado
9/8/2020,1.1972513,659380710.5,Fundo 11,Fundo Multimercado
9/11/2020,3.9859808,2337797374,Fundo 234,Fundo Multimercado
9/10/2020,4.0000803,2342971596,Fundo 234,Fundo Multimercado
9/9/2020,3.9920934,2321157037,Fundo 234,Fundo Multimercado
9/8/2020,4.0015223,2319174769,Fundo 234,Fundo Multimercado
9/11/2020,19.0882301,90830500.43,Fundo 240,Fundo Multimercado
9/10/2020,19.0786836,90784573.86,Fundo 240,Fundo Multimercado
9/9/2020,19.0744438,90768019.93,Fundo 240,Fundo Multimercado
9/8/2020,19.0718636,90898922.16,Fundo 240,Fundo Multimercado
9/11/2020,1.52731852,48761918.07,Fundo 19,Fundo de Ações
9/10/2020,1.52458417,48674620.01,Fundo 19,Fundo de Ações
9/9/2020,1.54560568,49345763.07,Fundo 19,Fundo de Ações
9/8/2020,1.52720312,48758233.68,Fundo 19,Fundo de Ações
9/11/2020,116.1539273,36795589.02,Fundo 12,Fundo Multimercado
9/10/2020,116.2073113,36809498.78,Fundo 12,Fundo Multimercado
9/9/2020,116.1249543,36669492.41,Fundo 12,Fundo Multimercado
9/8/2020,116.042544,36643469.19,Fundo 12,Fundo Multimercado
9/11/2020,1.7733939,37037249.75,Fundo 7,Fundo Multimercado
9/10/2020,1.8026699,37333560.06,Fundo 7,Fundo Multimercado
9/9/2020,1.8623545,38569638.4,Fundo 7,Fundo Multimercado
9/8/2020,1.7860342,36797228.76,Fundo 7,Fundo Multimercado
9/11/2020,2.13463736,258646217.6,Fundo 243,Fundo Multimercado
9/10/2020,2.13487661,258389174.8,Fundo 243,Fundo Multimercado
9/9/2020,2.13708067,258352624.7,Fundo 243,Fundo Multimercado
9/8/2020,2.13481637,257353661.8,Fundo 243,Fundo Multimercado
9/9/2020,27.20899376,961644374.4,Fundo 242,Fundo Multimercado
9/8/2020,26.97579341,951756198.2,Fundo 242,Fundo Multimercado
9/10/2020,26.7765217,951721572.1,Fundo 242,Fundo Multimercado
9/11/2020,26.62919752,949940375.7,Fundo 242,Fundo Multimercado
9/11/2020,1.21222972,94438967.95,Fundo 5,Fundo de Ações
9/10/2020,1.22130841,95146244.84,Fundo 5,Fundo de Ações
9/9/2020,1.24730528,96150249.63,Fundo 5,Fundo de Ações
9/8/2020,1.2401566,95599183.86,Fundo 5,Fundo de Ações
9/11/2020,1.1610637,127250709,Fundo 6,Fundo Multimercado
9/10/2020,1.1613699,130046138.5,Fundo 6,Fundo Multimercado
9/9/2020,1.1628967,130043149.1,Fundo 6,Fundo Multimercado
9/8/2020,1.1612228,129808147.9,Fundo 6,Fundo Multimercado
9/11/2020,2.31821023,405384677,Fundo 248,Fundo de Ações
9/10/2020,2.35346224,411323217.6,Fundo 248,Fundo de Ações
9/9/2020,2.39143145,418025348.9,Fundo 248,Fundo de Ações
9/8/2020,2.36750546,413841091,Fundo 248,Fundo de Ações
9/11/2020,2.672701,315823401,Fundo 246,Fundo Multimercado
9/10/2020,2.679894,316272310,Fundo 246,Fundo Multimercado
9/9/2020,2.69914,318543625.6,Fundo 246,Fundo Multimercado
9/8/2020,2.678893,314169130.2,Fundo 246,Fundo Multimercado
9/11/2020,2.5329834,99985742.25,Fundo 247,Fundo Multimercado
9/10/2020,2.5531275,100780899.9,Fundo 247,Fundo Multimercado
9/9/2020,2.5434639,100399441.8,Fundo 247,Fundo Multimercado
9/8/2020,2.5526686,101364956.7,Fundo 247,Fundo Multimercado
9/11/2020,1.6009529,48161674.82,Fundo 265,Fundo de Ações
9/10/2020,1.6052228,48397926.66,Fundo 265,Fundo de Ações
9/9/2020,1.6491312,49721777.89,Fundo 265,Fundo de Ações
9/8/2020,1.6284916,49099486.65,Fundo 265,Fundo de Ações
9/10/2020,3.73143017,4097042518,Fundo 266,Fundo de Ações
9/9/2020,3.82484745,4196204753,Fundo 266,Fundo de Ações
9/8/2020,3.76765356,4134610363,Fundo 266,Fundo de Ações
9/11/2020,3.7165743,4080478533,Fundo 266,Fundo de Ações
9/11/2020,2.1393176,272619313.8,Fundo 597,Fundo de Ações
9/10/2020,2.1256598,270189123.4,Fundo 597,Fundo de Ações
9/9/2020,2.181765,277102847.1,Fundo 597,Fundo de Ações
9/8/2020,2.2180218,281075031.9,Fundo 597,Fundo de Ações
9/11/2020,1.27093785,212039479.7,Fundo 580,Fundo Multimercado
9/10/2020,1.27086655,212033583.2,Fundo 580,Fundo Multimercado
9/9/2020,1.26926501,214768092.3,Fundo 580,Fundo Multimercado
9/8/2020,1.26894918,214834622,Fundo 580,Fundo Multimercado
9/11/2020,1.28949573,656608120.7,Fundo 579,Fundo Multimercado
9/10/2020,1.28971082,653317402.7,Fundo 579,Fundo Multimercado
9/9/2020,1.29285523,653481235.8,Fundo 579,Fundo Multimercado
9/8/2020,1.2899752,647546264.1,Fundo 579,Fundo Multimercado
9/11/2020,1.6710246,260772982,Fundo 582,Fundo de Ações
9/10/2020,1.6562247,258534846.8,Fundo 582,Fundo de Ações
9/9/2020,1.7206467,268807671.4,Fundo 582,Fundo de Ações
9/8/2020,1.6890942,264530380,Fundo 582,Fundo de Ações
9/11/2020,26.701002,5303766963,Fundo 326,Fundo Multimercado
9/10/2020,26.704998,5302819560,Fundo 326,Fundo Multimercado
9/9/2020,26.775613,5327740779,Fundo 326,Fundo Multimercado
9/8/2020,26.666,5304192902,Fundo 326,Fundo Multimercado
9/9/2020,2.7679908,20126425.22,Fundo 336,Fundo Multimercado
9/8/2020,2.7594878,20065021.96,Fundo 336,Fundo Multimercado
9/11/2020,2.4161903,31661465.35,Fundo 337,Fundo de Ações
9/10/2020,2.3921081,31345894.21,Fundo 337,Fundo de Ações
9/9/2020,2.4025019,31482093.64,Fundo 337,Fundo de Ações
9/8/2020,2.4029596,31488055.14,Fundo 337,Fundo de Ações
9/10/2020,2.7660738,20112063.97,Fundo 336,Fundo Multimercado
9/11/2020,2.7692749,20134913.14,Fundo 336,Fundo Multimercado
9/11/2020,116.7146437,6983928.41,Fundo 581,Fundo Multimercado
9/9/2020,117.0174905,7002050.05,Fundo 581,Fundo Multimercado
9/10/2020,116.7431057,6985631.51,Fundo 581,Fundo Multimercado
9/8/2020,116.8903839,6994444.29,Fundo 581,Fundo Multimercado
9/11/2020,247.5298043,14589541.43,Fundo 263,Fundo Multimercado
9/10/2020,247.5373402,14587738.01,Fundo 263,Fundo Multimercado
9/9/2020,247.5810332,14692421.05,Fundo 263,Fundo Multimercado
9/8/2020,247.5077686,14704668.34,Fundo 263,Fundo Multimercado
9/11/2020,3.18879439,53600000.03,Fundo 258,Fundo Multimercado
9/10/2020,3.19131031,52771603.37,Fundo 258,Fundo Multimercado
9/9/2020,3.18711683,51903311,Fundo 258,Fundo Multimercado
9/8/2020,3.18538774,51510605.1,Fundo 258,Fundo Multimercado
